mouse,1
mouse,1
mouse,1
mouse,1
mouse,1
mouse,1
mouse,1
mouse,1
mouse,1
mouse,0
mouse,0
mouse,0
iphone,1
iphone,0
person,1
keyboard,1
mouse,1
mouse,1
mouse,1
book,1
toilet,1
toilet,1
toilet,1
toilet,1
toilet,1
clock,0
